"id","authorship","affiliation"
"5622","4409","705"
"5628","4415","358"
"5629","4416","358"
"5630","4417","358"
"5633","4420","179"
"5634","4420","235"
"5639","4423","337"
"5640","4424","11"
"5641","4425","11"
"5642","4426","11"
"5643","4427","11"
"5688","4468","993"
"5690","4470","1031"
"5691","4471","1032"
"5702","4482","306"
"5703","4483","630"
"5704","4484","207"
"5705","4485","470"
"5706","4486","205"
"5707","4487","205"
"5709","4489","1035"
"5718","4497","31"
"5719","4498","31"
"5720","4499","116"
"5721","4500","31"
"5722","4501","31"
"5723","4502","31"
"5724","4503","31"
"5739","4515","306"
"5740","4516","528"
"5743","4519","64"
"5744","4520","64"
"5745","4521","64"
"5746","4522","64"
"5753","4528","630"
"5754","4529","630"
"5755","4530","1040"
"5756","4531","1040"
"5757","4532","1040"
"5758","4533","1040"
"5764","4537","1043"
"5765","4538","1044"
"5766","4539","184"
"5767","4540","184"
"5779","4552","430"
"5780","4553","430"
"5781","4554","1046"
"5782","4554","1047"
"5783","4555","1048"
"5786","4557","1049"
"5787","4558","893"
"5794","4565","400"
"5795","4566","400"
"5796","4567","591"
"5797","4568","95"
"5798","4569","1050"
"5801","4572","362"
"5802","4573","362"
"5803","4574","362"
"5804","4575","362"
"5805","4576","362"
"5806","4577","362"
"5807","4578","362"
"5808","4579","40"
"5809","4580","358"
"5810","4581","136"
"5811","4582","456"
"5812","4583","1051"
"5819","4590","1053"
"5820","4591","1053"
"5821","4592","1054"
"5822","4593","1054"
"5825","4595","100"
"5830","4600","1057"
"5831","4601","1058"
"5832","4602","1058"
"5833","4603","1058"
"5834","4604","1051"
"5835","4605","1059"
"5846","4614","1062"
"5847","4615","1063"
"5848","4616","1063"
"5854","4621","151"
"5862","4627","1067"
"5863","4628","1067"
"5864","4629","1067"
"5865","4630","178"
"5866","4631","178"
"5867","4632","178"
"5868","4633","178"
"5869","4634","619"
"5870","4635","619"
"5871","4636","619"
"5872","4637","1058"
"5873","4638","1058"
"5886","4650","298"
"5887","4651","157"
"5888","4652","1070"
"5897","4660","1072"
"5898","4661","1073"
"5899","4662","1073"
"5900","4663","1073"
"5901","4664","1073"
"5902","4665","1074"
"5903","4666","1074"
"5904","4667","1074"
"5905","4668","1074"
"5906","4669","162"
"5907","4670","1075"
"5908","4671","1076"
"5909","4672","1076"
"5911","4674","108"
"5912","4675","108"
"5913","4676","108"
"5914","4677","108"
"5915","4678","108"
"5916","4679","108"
"5917","4680","1077"
"5918","4681","581"
"5921","4684","421"
"5928","4690","1079"
"5929","4691","1080"
"5930","4692","1081"
"5934","4695","284"
"5937","4698","1082"
"5945","4706","1084"
"5946","4707","1084"
"5953","4713","319"
"5956","4716","155"
"5957","4717","250"
"5958","4718","7"
"5959","4719","1087"
"5960","4720","704"
"5961","4721","704"
"5962","4722","1088"
"5967","4727","22"
"5970","4729","1046"
"5971","4729","1047"
"5972","4730","678"
"5976","4733","1089"
"5982","4737","282"
"5983","4738","282"
"5985","4740","282"
"5987","4742","104"
"5988","4743","1092"
"6008","4762","1096"
"6015","4768","1097"
"6016","4769","31"
"6017","4770","31"
"6018","4771","31"
"6019","4772","235"
"6025","4776","22"
"6033","4782","184"
"6034","4783","184"
"6038","4786","350"
"6039","4787","316"
"6052","4800","446"
"6053","4801","40"
"6054","4802","1104"
"6055","4803","787"
"6056","4804","131"
"6057","4805","1105"
"6058","4806","1105"
"6061","4809","678"
"6062","4810","1107"
"6084","4829","1112"
"6085","4830","1112"
"6086","4831","1112"
"6096","4839","1118"
"6097","4840","1119"
"6098","4841","1118"
"6099","4842","151"
"6100","4843","151"
"6101","4844","151"
"6106","4848","421"
"6110","4852","205"
"6111","4853","205"
"6112","4854","456"
"6114","4856","458"
"6115","4857","458"
"6140","4877","637"
"6141","4878","637"
"6142","4879","637"
"6148","4885","735"
"6155","4892","1121"
"6163","4900","44"
"6164","4901","1122"
"6165","4902","1122"
"6182","4917","31"
"6183","4918","31"
"6184","4919","31"
"6185","4920","31"
"6186","4921","31"
"6187","4922","344"
"6188","4923","344"
"6197","4928","1128"
"6198","4929","1129"
"6199","4930","1129"
"6206","4937","73"
"6222","4946","1132"
"6228","4952","44"
"6236","4958","73"
"6247","4969","281"
"6248","4970","282"
"6249","4971","318"
"6261","4982","1138"
"6266","4987","125"
"6267","4988","22"
"6268","4989","22"
"6282","4999","1139"
"6283","5000","1139"
"6292","5007","1142"
"6294","5009","1142"
"6311","5024","1149"
"6316","5029","116"
"6317","5030","534"
"6318","5030","1151"
"6319","5031","1152"
"6320","5032","1153"
"6346","5056","120"
"6347","5057","120"
"6348","5058","120"
"6349","5059","120"
"6350","5060","120"
"6362","5068","78"
"6363","5068","79"
"6364","5069","396"
"6365","5070","688"
"6366","5071","689"
"6367","5072","690"
"6368","5073","1164"
"6375","5080","730"
"6395","5094","1166"
"6396","5095","1167"
"6397","5096","1142"
"6398","5097","1166"
"6399","5098","1142"
"6400","5099","1167"
"6402","5101","1168"
"6413","5112","391"
"6414","5113","76"
"6420","5119","636"
"6422","5121","636"
"6423","5122","636"
"6424","5123","636"
"6464","5156","1175"
"6465","5157","1175"
"6466","5158","1175"
"6467","5159","1175"
"6468","5160","1175"
"6469","5161","1175"
"6470","5162","1175"
"6471","5163","1175"
"6495","5184","22"
"6506","5190","230"
"6507","5191","230"
"6508","5192","230"
"6510","5194","1179"
"6511","5195","291"
"6512","5196","291"
"6513","5197","291"
"6514","5198","1118"
"6515","5199","1180"
"6516","5200","1180"
"6520","5203","630"
"6521","5204","630"
"6522","5205","40"
"6533","5212","25"
"6536","5215","207"
"6542","5221","11"
"6543","5222","11"
"6544","5223","11"
"6545","5224","11"
"6546","5225","11"
"6547","5226","11"
"6548","5227","11"
"6564","5236","591"
"6579","5249","232"
"6581","5251","40"
"6583","5253","1185"
"6584","5254","1186"
"6588","5258","20"
"6589","5259","20"
"6590","5260","20"
"6595","5265","1227"
"6596","5266","291"
"6597","5267","291"
"6598","5268","1118"
"6600","5270","1191"
"6604","5274","1370"
"6612","5282","108"
"6613","5283","108"
"6614","5284","108"
"6615","5285","653"
"6616","5286","44"
"6619","5289","332"
"6620","5290","436"
"6621","5291","436"
"6622","5292","1244"
"6623","5293","1199"
"6624","5294","1199"
"6629","5299","430"
"6639","5309","1222"
"6640","5310","1222"
"6641","5311","1252"
"6663","5331","382"
"6673","5340","160"
"6674","5341","160"
"6675","5342","1182"
"6676","5343","160"
"6677","5344","1063"
"6679","5346","1139"
"6680","5347","1139"
"6681","5348","1373"
"6682","5349","1373"
"6683","5350","443"
"6685","5352","1204"
"6689","5356","615"
"6690","5357","615"
"6691","5358","40"
"6692","5359","40"
"6693","5360","889"
"6694","5361","349"
"6695","5362","349"
"6696","5363","1207"
"6704","5369","317"
"6705","5370","317"
"6707","5372","1254"
"6708","5373","155"
"6709","5374","31"
"6710","5375","1220"
"6718","5380","76"
"6719","5381","314"
"6728","5388","1001"
"6731","5390","171"
"6734","5393","358"
"6736","5395","343"
"6737","5396","637"
"6738","5397","637"
"6739","5398","637"
"6740","5399","637"
"6743","5402","22"
"6744","5403","1375"
"6745","5404","1375"
"6746","5405","630"
"6747","5406","630"
"6748","5407","1256"
"6749","5408","630"
"6750","5409","630"
"6751","5410","630"
"6762","5420","205"
"6763","5421","997"
"6764","5422","997"
"6765","5423","1203"
"6766","5424","581"
"6767","5425","382"
"6777","5435","29"
"6778","5436","1208"
"6779","5437","899"
"6780","5438","218"
"6793","5448","1209"
"6795","5450","1209"
"6797","5452","1209"
"6798","5453","812"
"6801","5456","1251"
"6803","5458","1252"
"6805","5460","1155"
"6806","5461","1215"
"6807","5462","1218"
"6808","5463","1219"
"6816","5471","26"
"6817","5472","26"
"6821","5474","120"
"6822","5475","108"
"6823","5476","108"
"6849","5499","281"
"6850","5500","282"
"6881","5525","510"
"6882","5526","510"
"6883","5527","1218"
"6884","5528","292"
"6885","5529","1380"
"6891","5535","1381"
"6892","5536","120"
"6893","5537","1205"
"6894","5538","120"
"6895","5539","120"
"6896","5540","1205"
"6897","5541","1205"
"6898","5542","231"
"6900","5544","120"
"6901","5545","120"
"6902","5546","120"
"6903","5547","120"
"6904","5548","120"
"6905","5549","120"
"6912","5556","340"
"6919","5562","104"
"6920","5563","104"
"6940","5580","1216"
"6941","5581","1216"
"6942","5582","162"
"6943","5583","181"
"6944","5584","182"
"6945","5585","76"
"6946","5586","76"
"6947","5587","1190"
"6948","5588","1190"
"6949","5589","1382"
"6952","5592","545"
"6953","5593","652"
"6954","5594","652"
"6966","5604","64"
"6968","5606","291"
"6969","5607","291"
"6970","5608","1180"
"6972","5610","1199"
"6973","5611","1199"
"6974","5612","1199"
"6975","5613","1199"
"6976","5614","1199"
"6977","5615","1199"
"6978","5616","1383"
"6979","5617","1383"
"6980","5618","1383"
"6981","5619","1383"
"6984","5622","1226"
"6985","5623","96"
"6986","5624","96"
"6987","5625","96"
"6988","5626","534"
"6989","5627","636"
"6990","5628","1223"
"6991","5629","120"
"6992","5630","120"
"6993","5631","120"
"7004","5641","36"
"7013","5648","26"
"7014","5649","26"
"7015","5650","812"
"7016","5651","1247"
"7017","5652","1248"
"7018","5653","1247"
"7019","5654","1247"
"7020","5655","242"
"7037","5668","116"
"7038","5669","120"
"7039","5670","1170"
"7040","5671","1170"
"7041","5672","120"
"7042","5673","120"
"7043","5674","1063"
"7044","5675","218"
"7046","5677","218"
"7047","5678","116"
"7048","5679","116"
"7049","5680","116"
"7050","5681","116"
"7051","5682","661"
"7054","5685","1386"
"7056","5687","637"
"7057","5688","637"
"7058","5689","637"
"7064","5694","76"
"7065","5695","76"
"7076","5706","1221"
"7081","5710","1192"
"7082","5711","1387"
"7090","5719","391"
"7100","5728","338"
"7101","5729","338"
"7114","5740","1088"
"7115","5741","1235"
"7116","5742","231"
"7118","5744","29"
"7120","5746","31"
"7121","5747","31"
"7122","5748","31"
"7132","5755","534"
"7133","5756","534"
"7134","5757","217"
"7136","5758","5"
"7137","5759","22"
"7138","5760","652"
"7140","5761","591"
"7160","5779","591"
"7161","5780","591"
"7162","5781","515"
"7164","5783","1389"
"7165","5784","1043"
"7167","5786","40"
"7168","5787","78"
"7169","5787","79"
"7170","5788","78"
"7171","5789","80"
"7172","5790","80"
"7173","5791","91"
"7180","5798","680"
"7181","5799","287"
"7182","5800","680"
"7183","5801","680"
"7186","5804","1391"
"7187","5805","1236"
"7188","5806","271"
"7189","5807","346"
"7190","5808","120"
"7191","5809","120"
"7192","5810","1170"
"7193","5811","120"
"7194","5812","120"
"7195","5813","120"
"7196","5814","1170"
"7197","5815","120"
"7198","5816","120"
"7199","5817","120"
"7200","5818","184"
"7252","5855","637"
"7274","5870","986"
"7278","5874","1238"
"7279","5875","1238"
"7280","5876","1239"
"7281","5877","591"
"7282","5878","591"
"7283","5879","591"
"7285","5881","239"
"7286","5882","787"
"7287","5883","239"
"7289","5885","1054"
"7290","5886","1054"
"7291","5887","40"
"7292","5888","5"
"7293","5889","1202"
"7297","5893","22"
"7298","5894","120"
"7299","5895","120"
"7300","5896","11"
"7301","5897","11"
"7302","5898","11"
"7303","5899","11"
"7304","5900","11"
"7305","5901","11"
"7310","5904","321"
"7312","5904","323"
"7319","5911","814"
"7320","5912","1188"
"7321","5913","1139"
"7327","5919","1396"
"7328","5920","343"
"7331","5923","98"
"7332","5924","98"
"7341","5932","1189"
"7342","5933","1172"
"7343","5934","1245"
"7344","5935","1246"
"7345","5936","181"
"7353","5941","1189"
"7376","5963","997"
"7377","5964","997"
"7379","5966","1401"
"7381","5968","1403"
"7382","5969","1403"
"7383","5970","229"
"7384","5971","1404"
"7398","5982","120"
"7407","5991","1386"
"7420","5999","349"
"7421","6000","1063"
"7437","6013","400"
"7438","6014","400"
"7439","6015","575"
"7440","6016","575"
"7441","6017","1410"
"7442","6018","575"
"7443","6019","575"
"7444","6020","400"
"7445","6021","575"
"7446","6022","575"
"7448","6024","1061"
"7470","6039","413"
"7471","6040","413"
"7472","6041","413"
"7473","6042","413"
"7474","6043","1413"
"7475","6044","591"
"7517","6081","1422"
"7518","6082","1422"
"7527","6091","96"
"7529","6091","405"
"7530","6092","1425"
"7531","6093","1096"
"7532","6094","1426"
"7533","6095","314"
"7534","6096","314"
"7535","6097","314"
"7555","6116","51"
"7586","6144","1430"
"7587","6145","1431"
"7588","6146","1430"
"7589","6147","1199"
"7595","6153","1434"
"7596","6154","1434"
"7601","6159","33"
"7602","6160","160"
"7603","6161","160"
"7604","6162","160"
"7605","6163","33"
"7606","6164","1436"
"7607","6165","160"
"7608","6166","160"
"7609","6167","33"
"7610","6168","160"
"7611","6169","160"
"7612","6170","160"
"7613","6171","33"
"7615","6173","1334"
"7616","6174","1334"
"7646","6199","1440"
"7658","6211","91"
"7659","6211","22"
"7660","6212","1441"
"7661","6213","1441"
"7662","6214","1441"
"7663","6215","1441"
"7664","6216","22"
"7682","6234","1448"
"7683","6235","1448"
"7704","6252","1450"
"7705","6253","1450"
"7707","6255","1452"
"7708","6256","1453"
"7715","6259","637"
"7736","6279","1431"
"7737","6280","1455"
"7738","6281","1456"
"7745","6287","1457"
"7746","6288","1458"
"7747","6289","1458"
"7750","6292","1459"
"7755","6297","1126"
"7756","6298","1126"
"7776","6313","1063"
"7778","6315","1461"
"7788","6323","1372"
"7791","6326","1261"
"7792","6327","1261"
"7793","6328","1261"
"7794","6329","1261"
"7801","6336","1468"
"7828","6360","1199"
"7831","6363","1470"
"7832","6364","1470"
"7833","6365","1470"
"7851","6378","120"
"7852","6379","1473"
"7854","6381","1474"
"7855","6382","362"
"7856","6383","362"
"7857","6384","362"
"7859","6386","1476"
"7861","6388","1477"
"7862","6389","1478"
"7872","6396","1430"
"7873","6397","1430"
"7874","6398","1430"
"7885","6410","1486"
"7906","6425","116"
"7907","6426","116"
"7914","6433","400"
"7915","6434","400"
"7917","6436","116"
"7918","6437","1170"
"7919","6438","120"
"7926","6444","430"
"7928","6446","1488"
"7929","6447","787"
"7930","6448","1067"
"7931","6449","1067"
"7932","6450","1067"
"7938","6456","1490"
"7939","6457","653"
"7940","6458","343"
"7941","6459","1382"
"7944","6462","1186"
"7945","6463","343"
"7960","6473","290"
"7963","6476","1430"
"7964","6477","413"
"7965","6478","413"
"7978","6489","440"
"7981","6492","96"
"7982","6493","96"
"7983","6494","22"
"7984","6495","1492"
"7985","6496","1493"
"7986","6497","1493"
"7987","6498","1493"
"8001","6511","184"
"8004","6514","1499"
"8005","6515","22"
"8008","6518","692"
"8009","6519","692"
"8010","6520","692"
"8020","6527","320"
"8025","6531","1501"
"8026","6532","1430"
"8027","6533","1430"
"8028","6534","1430"
"8029","6535","1430"
"8030","6536","1430"
"8031","6537","1430"
"8032","6538","1430"
"8033","6539","1430"
"8034","6540","145"
"8035","6541","1502"
"8036","6542","1502"
"8037","6543","1502"
"8038","6544","1502"
"8039","6545","1503"
"8040","6546","1503"
"8041","6547","1503"
"8042","6548","1503"
"8046","6551","391"
"8065","6568","120"
"8066","6569","1170"
"8067","6570","120"
"8072","6575","1504"
"8073","6576","1505"
"8074","6577","1504"
"8075","6578","1504"
"8076","6579","1504"
"8077","6580","1504"
"8078","6581","1504"
"8079","6582","534"
"8080","6583","1506"
"8115","6612","1511"
"8116","6613","1512"
"8117","6614","1512"
"8122","6618","1513"
"8123","6619","1513"
"8124","6620","1514"
"8139","6635","565"
"8140","6636","1154"
"8147","6643","120"
"8182","6677","346"
"8195","6686","207"
"8196","6687","1080"
"8197","6688","1081"
"8198","6689","1525"
"8203","6694","1074"
"8207","6698","1528"
"8223","6711","29"
"8224","6712","31"
"8225","6713","31"
"8226","6714","31"
"8230","6718","1472"
"8253","6736","1533"
"8254","6737","1533"
"8266","6747","1535"
"8267","6748","1535"
"8279","6758","1192"
"8280","6759","614"
"8281","6759","615"
"8282","6760","44"
"8283","6761","1004"
"8285","6763","90"
"8286","6764","1537"
"8287","6765","1538"
"8294","6771","1199"
"8295","6772","1199"
"8305","6782","1384"
"8306","6783","76"
"8307","6784","26"
"8308","6785","26"
"8309","6786","26"
"8310","6787","328"
"8311","6787","327"
"8312","6788","730"
"8313","6789","730"
"8314","6790","730"
"8315","6791","730"
"8316","6792","730"
"8321","6796","248"
"8322","6797","1544"
"8323","6798","1545"
"8328","6803","1546"
"8329","6804","308"
"8343","6817","116"
"8344","6818","116"
"8345","6819","116"
"8354","6825","1547"
"8355","6826","1547"
"8356","6827","1547"
"8357","6828","1547"
"8366","6835","1548"
"8367","6836","1109"
"8368","6837","1549"
"8369","6838","1549"
"8370","6839","1549"
"8375","6844","1550"
"8376","6845","1550"
"8396","6863","73"
"8401","6868","417"
"8402","6869","417"
"8433","6895","591"
"8434","6896","1247"
"8436","6898","1109"
"8437","6899","1558"
"8438","6900","1549"
"8441","6903","1154"
"8449","6910","1491"
"8450","6911","1560"
"8451","6912","1560"
"8455","6915","389"
"8456","6916","389"
"8457","6917","64"
"8458","6918","64"
"8479","6937","617"
"8480","6938","617"
"8481","6939","617"
"8502","6956","358"
"8503","6957","358"
